precinct,office,party_detailed,party_simplified,mode,votes,county_name,county_fips,jurisdiction_name,jurisdiction_fips,candidate,district,magnitude,dataverse,year,stage,state,special,writein,state_po,state_fips,state_cen,state_ic,date,readme_check
STRATFORD,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,4,COOS,33007,STRATFORD,3300774180,JUSTIN O'DONNELL,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
STRATFORD,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,79,COOS,33007,STRATFORD,3300774180,STEVEN NEGRON,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
SUCCESS,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,0,COOS,33007,SUCCESS TOW,3300774500,ANNIE KUSTER,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
SUCCESS,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,0,COOS,33007,SUCCESS TOW,3300774500,JUSTIN O'DONNELL,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
SUCCESS,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,0,COOS,33007,SUCCESS TOW,3300774500,STEVEN NEGRON,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
SUGAR HILL,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,243,GRAFTON,33009,SUGAR HILL,3300974740,ANNIE KUSTER,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
SUGAR HILL,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,5,GRAFTON,33009,SUGAR HILL,3300974740,JUSTIN O'DONNELL,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
SUGAR HILL,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,128,GRAFTON,33009,SUGAR HILL,3300974740,STEVEN NEGRON,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
SULLIVAN,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,173,CHESHIRE,33005,SULLIVAN,3300574900,ANNIE KUSTER,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
SULLIVAN,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,9,CHESHIRE,33005,SULLIVAN,3300574900,JUSTIN O'DONNELL,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
SULLIVAN,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,132,CHESHIRE,33005,SULLIVAN,3300574900,STEVEN NEGRON,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
SUNAPEE,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,901,SULLIVAN,33019,SUNAPEE,3301975060,ANNIE KUSTER,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
SUNAPEE,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,37,SULLIVAN,33019,SUNAPEE,3301975060,JUSTIN O'DONNELL,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
SUNAPEE,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,878,SULLIVAN,33019,SUNAPEE,3301975060,STEVEN NEGRON,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
SURRY,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,218,CHESHIRE,33005,SURRY,3300575300,ANNIE KUSTER,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
SURRY,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,6,CHESHIRE,33005,SURRY,3300575300,JUSTIN O'DONNELL,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
SURRY,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,170,CHESHIRE,33005,SURRY,3300575300,STEVEN NEGRON,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
SUTTON,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,530,MERRIMACK,33013,SUTTON,3301375460,ANNIE KUSTER,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
SUTTON,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,13,MERRIMACK,33013,SUTTON,3301375460,JUSTIN O'DONNELL,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
SUTTON,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,417,MERRIMACK,33013,SUTTON,3301375460,STEVEN NEGRON,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
SUTTON,US HOUSE,,OTHER,TOTAL,2,MERRIMACK,33013,SUTTON,3301375460,WRITEIN,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
SWANZEY,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,1590,CHESHIRE,33005,SWANZEY,3300575700,ANNIE KUSTER,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
SWANZEY,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,58,CHESHIRE,33005,SWANZEY,3300575700,JUSTIN O'DONNELL,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
SWANZEY,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,1252,CHESHIRE,33005,SWANZEY,3300575700,STEVEN NEGRON,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
TEMPLE,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,411,HILLSBOROUGH,33011,TEMPLE,3301176260,ANNIE KUSTER,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
TEMPLE,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,17,HILLSBOROUGH,33011,TEMPLE,3301176260,JUSTIN O'DONNELL,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
TEMPLE,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,319,HILLSBOROUGH,33011,TEMPLE,3301176260,STEVEN NEGRON,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
THORNTON,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,681,GRAFTON,33009,THORNTON,3300976740,ANNIE KUSTER,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
THORNTON,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,26,GRAFTON,33009,THORNTON,3300976740,JUSTIN O'DONNELL,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
THORNTON,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,426,GRAFTON,33009,THORNTON,3300976740,STEVEN NEGRON,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
TROY,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,370,CHESHIRE,33005,TROY,3300577380,ANNIE KUSTER,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
TROY,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,16,CHESHIRE,33005,TROY,3300577380,JUSTIN O'DONNELL,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
TROY,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,336,CHESHIRE,33005,TROY,3300577380,STEVEN NEGRON,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
UNITY,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,243,SULLIVAN,33019,UNITY,3301977940,ANNIE KUSTER,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
UNITY,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,15,SULLIVAN,33019,UNITY,3301977940,JUSTIN O'DONNELL,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
UNITY,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,328,SULLIVAN,33019,UNITY,3301977940,STEVEN NEGRON,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
UNITY,US HOUSE,,OTHER,TOTAL,2,SULLIVAN,33019,UNITY,3301977940,WRITEIN,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
WALPOLE,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,1116,CHESHIRE,33005,WALPOLE,3300578420,ANNIE KUSTER,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WALPOLE,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,32,CHESHIRE,33005,WALPOLE,3300578420,JUSTIN O'DONNELL,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WALPOLE,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,613,CHESHIRE,33005,WALPOLE,3300578420,STEVEN NEGRON,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WALPOLE,US HOUSE,,OTHER,TOTAL,1,CHESHIRE,33005,WALPOLE,3300578420,WRITEIN,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
WARNER,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,829,MERRIMACK,33013,WARNER,3301378580,ANNIE KUSTER,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WARNER,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,40,MERRIMACK,33013,WARNER,3301378580,JUSTIN O'DONNELL,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WARNER,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,610,MERRIMACK,33013,WARNER,3301378580,STEVEN NEGRON,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WARNER,US HOUSE,,OTHER,TOTAL,2,MERRIMACK,33013,WARNER,3301378580,WRITEIN,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
WARREN,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,172,GRAFTON,33009,WARREN,3300978740,ANNIE KUSTER,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WARREN,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,18,GRAFTON,33009,WARREN,3300978740,JUSTIN O'DONNELL,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WARREN,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,152,GRAFTON,33009,WARREN,3300978740,STEVEN NEGRON,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WASHINGTON,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,249,SULLIVAN,33019,WASHINGTON,3301978980,ANNIE KUSTER,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WASHINGTON,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,5,SULLIVAN,33019,WASHINGTON,3301978980,JUSTIN O'DONNELL,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WASHINGTON,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,291,SULLIVAN,33019,WASHINGTON,3301978980,STEVEN NEGRON,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WATERVILLE VALLEY,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,148,GRAFTON,33009,WATERVILLE VALLEY,3300979380,ANNIE KUSTER,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WATERVILLE VALLEY,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,3,GRAFTON,33009,WATERVILLE VALLEY,3300979380,JUSTIN O'DONNELL,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WATERVILLE VALLEY,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,78,GRAFTON,33009,WATERVILLE VALLEY,3300979380,STEVEN NEGRON,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WEARE,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,1545,HILLSBOROUGH,33011,WEARE,3301179780,ANNIE KUSTER,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WEARE,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,131,HILLSBOROUGH,33011,WEARE,3301179780,JUSTIN O'DONNELL,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WEARE,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,1998,HILLSBOROUGH,33011,WEARE,3301179780,STEVEN NEGRON,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WEARE,US HOUSE,,OTHER,TOTAL,6,HILLSBOROUGH,33011,WEARE,3301179780,WRITEIN,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
WEBSTER,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,446,MERRIMACK,33013,WEBSTER,3301380020,ANNIE KUSTER,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WEBSTER,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,29,MERRIMACK,33013,WEBSTER,3301380020,JUSTIN O'DONNELL,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WEBSTER,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,392,MERRIMACK,33013,WEBSTER,3301380020,STEVEN NEGRON,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WENTWORTH,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,164,GRAFTON,33009,WENTWORTH,3300980500,ANNIE KUSTER,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WENTWORTH,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,12,GRAFTON,33009,WENTWORTH,3300980500,JUSTIN O'DONNELL,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WENTWORTH,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,242,GRAFTON,33009,WENTWORTH,3300980500,STEVEN NEGRON,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WENTWORTHS LOCATION,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,6,COOS,33007,WENTWORTH LOCATION,3300780740,ANNIE KUSTER,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WENTWORTHS LOCATION,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,0,COOS,33007,WENTWORTH LOCATION,3300780740,JUSTIN O'DONNELL,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WENTWORTHS LOCATION,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,10,COOS,33007,WENTWORTH LOCATION,3300780740,STEVEN NEGRON,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WESTMORELAND,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,542,CHESHIRE,33005,WESTMORELAND,3300582660,ANNIE KUSTER,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WESTMORELAND,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,0,CHESHIRE,33005,WESTMORELAND,3300582660,JUSTIN O'DONNELL,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WESTMORELAND,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,318,CHESHIRE,33005,WESTMORELAND,3300582660,STEVEN NEGRON,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WESTMORELAND,US HOUSE,,OTHER,TOTAL,1,CHESHIRE,33005,WESTMORELAND,3300582660,WRITEIN,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
WHITEFIELD,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,478,COOS,33007,WHITEFIELD,3300784420,ANNIE KUSTER,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WHITEFIELD,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,0,COOS,33007,WHITEFIELD,3300784420,JUSTIN O'DONNELL,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WHITEFIELD,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,396,COOS,33007,WHITEFIELD,3300784420,STEVEN NEGRON,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WILMOT,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,460,MERRIMACK,33013,WILMOT,3301384900,ANNIE KUSTER,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WILMOT,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,0,MERRIMACK,33013,WILMOT,3301384900,JUSTIN O'DONNELL,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WILMOT,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,284,MERRIMACK,33013,WILMOT,3301384900,STEVEN NEGRON,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WILTON,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,988,HILLSBOROUGH,33011,WILTON,3301185220,ANNIE KUSTER,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WILTON,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,46,HILLSBOROUGH,33011,WILTON,3301185220,JUSTIN O'DONNELL,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WILTON,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,767,HILLSBOROUGH,33011,WILTON,3301185220,STEVEN NEGRON,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WINCHESTER,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,775,CHESHIRE,33005,WINCHESTER,3300585540,ANNIE KUSTER,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WINCHESTER,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,46,CHESHIRE,33005,WINCHESTER,3300585540,JUSTIN O'DONNELL,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WINCHESTER,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,509,CHESHIRE,33005,WINCHESTER,3300585540,STEVEN NEGRON,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WINCHESTER,US HOUSE,,OTHER,TOTAL,1,CHESHIRE,33005,WINCHESTER,3300585540,WRITEIN,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
WINDHAM,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,2936,ROCKINGHAM,33015,WINDHAM,3301585780,ANNIE KUSTER,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WINDHAM,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,124,ROCKINGHAM,33015,WINDHAM,3301585780,JUSTIN O'DONNELL,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WINDHAM,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,3565,ROCKINGHAM,33015,WINDHAM,3301585780,STEVEN NEGRON,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WINDHAM,US HOUSE,,OTHER,TOTAL,1,ROCKINGHAM,33015,WINDHAM,3301585780,WRITEIN,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
WINDSOR,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,25,HILLSBOROUGH,33011,WINDSOR,3301185940,ANNIE KUSTER,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WINDSOR,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,3,HILLSBOROUGH,33011,WINDSOR,3301185940,JUSTIN O'DONNELL,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WINDSOR,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,71,HILLSBOROUGH,33011,WINDSOR,3301185940,STEVEN NEGRON,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WOODSTOCK,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,361,GRAFTON,33009,WOODSTOCK,3300987060,ANNIE KUSTER,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WOODSTOCK,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,16,GRAFTON,33009,WOODSTOCK,3300987060,JUSTIN O'DONNELL,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
WOODSTOCK,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,252,GRAFTON,33009,WOODSTOCK,3300987060,STEVEN NEGRON,2,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
ACWORTH,ATTORNEY,REPUBLICAN-DEMOCRAT,OTHER,TOTAL,422,SULLIVAN,33019,ACWORTH,3301900260,MARC HATHAWAY,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
ACWORTH,ATTORNEY,,OTHER,TOTAL,1,SULLIVAN,33019,ACWORTH,3301900260,WRITEIN,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
ALBANY,ATTORNEY,DEMOCRAT,DEMOCRAT,TOTAL,204,CARROLL,33003,ALBANY,3300300420,MICHAELA O'ROURKE-ANDRUZZI,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
ALBANY,ATTORNEY,,OTHER,TOTAL,1,CARROLL,33003,ALBANY,3300300420,WRITEIN,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
ALEXANDRIA,ATTORNEY,REPUBLICAN-DEMOCRAT,OTHER,TOTAL,693,GRAFTON,33009,ALEXANDRIA,3300900580,MARCIE HORNICK,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
ALLENSTOWN,ATTORNEY,DEMOCRAT,DEMOCRAT,TOTAL,703,MERRIMACK,33013,ALLENSTOWN,3301300660,ROBIN DAVIS,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
ALLENSTOWN,ATTORNEY,,OTHER,TOTAL,1,MERRIMACK,33013,ALLENSTOWN,3301300660,WRITEIN,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
ALLENSTOWN,ATTORNEY,REPUBLICAN,REPUBLICAN,TOTAL,814,MERRIMACK,33013,ALLENSTOWN,3301300660,PAUL A HALVORSEN,,1,LOCAL,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
